Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
399,Bidoof,Normal,-----,Common,8 - 15,Any,Any,Freshwater,,,,,,,,"Natural, Freshwater",Gen 4,,"Water_1, Field",9.0,Grounded,bidoof-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
625,Bisharp,Dark,Steel,Rare,Any,Any,Any,Bamboo,,,,,,,,Natural,Gen 5,,Human_Like,4,Grounded,bisharp-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
806,Blacephalon,Fire,Ghost,Ultra-Rare,Any,Any,Any,End,,,,,,,,Natural,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,blacephalon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
9,Blastoise,Water,-----,Ultra-Rare,8 - 15,Any,Any,,,,,,,,,"Natural, River",Gen 1,,"Monster, Water_1",0.1,Grounded,blastoise-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
9,Blastoise,Water,-----,Ultra-Rare,MUST SEE,Any,Any,,,,,,,,,"River, Underwater",Gen 1,,"Monster, Water_1",0.1,Submerged,blastoise-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
257,Blaziken,Fire,Fighting,Ultra-Rare,8 - 15,Any,Any,Plains,,,,,,,,Natural,Gen 3,,Field,0.1,Grounded,blaziken-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
824,Blipbug,Bug,-----,Common,MUST SEE,Any,Any,Forest,Spooky,,,,,,,"Natural, Treetop",Gen 8,,Bug,7.0,Grounded,blipbug-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
824,Blipbug,Bug,-----,Common,MUST SEE,Any,Any,Plains,,,,,,,,"Natural, Foliage, Treetop",Gen 8,,Bug,7.0,Grounded,blipbug-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
242,Blissey,Normal,-----,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 2,,Fairy,0.1,Grounded,blissey-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
242,Blissey,Normal,-----,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 2,,Fairy,0.1,Grounded,blissey-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
525,Boldore,Rock,-----,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,,,,Natural,Gen 5,,Mineral,0.9,Grounded,boldore-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
525,Boldore,Rock,-----,Uncommon,0 - 7,Any,Any,Deep Dark,,,,,,,,Natural,Gen 5,,Mineral,0.9,Grounded,boldore-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
836,Boltund,Electric,-----,Common,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Urban",Gen 8,,Field,0.6,Grounded,boltund-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
836,Boltund,Electric,-----,Common,8 - 15,Any,Any,Overworld,Freezing,,,,,,,"Natural, Village",Gen 8,,Field,0.6,Grounded,boltund-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
438,Bonsly,Rock,-----,Uncommon,8 - 15,Any,Clear,Forest,Spooky,,,,,,,Natural,Gen 4,Baby,Undiscovered,5.4,Grounded,bonsly-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
626,Bouffalant,Normal,-----,Common,8 - 15,Any,Any,Plains,,,,,,,,"Natural, Wild",Gen 5,,Field,10.0,Grounded,bouffalant-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
761,Bounsweet,Grass,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop",Gen 7,,Grass,1.8,Grounded,bounsweet-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
654,Braixen,Fire,-----,Ultra-Rare,8 - 15,Any,Any,Desert,,,,,,,,Natural,Gen 6,,Field,0.9,Grounded,braixen-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
286,Breloom,Grass,Fighting,Common,8 - 15,Any,Any,Forest,Freezing,,,,,,,Natural,Gen 3,,"Fairy, Grass",0.2,Grounded,breloom-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
286,Breloom,Grass,Fighting,Common,8 - 15,Any,Any,Mushroom,,,,,,,,Natural,Gen 3,,"Fairy, Grass",1.0,Grounded,breloom-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
729,Brionne,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,,,,,,,,Natural,Gen 7,,"Water_1, Field",0.9,Grounded,brionne-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
729,Brionne,Water,-----,Ultra-Rare,MUST SEE,Any,Any,Coast,,,,,,,,Underwater,Gen 7,,"Water_1, Field",0.9,Submerged,brionne-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
729,Brionne,Water,-----,Ultra-Rare,8 - 15,Any,Any,Coast,,,,,,,,Water_Surface,Gen 7,,"Water_1, Field",0.9,Surface,brionne-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
437,Bronzong,Steel,Psychic,Rare,MUST SEE,Any,Any,Spooky,,,,,,,,Natural,Gen 4,,Mineral,1,Grounded,bronzong-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
437,Bronzong,Steel,Psychic,Rare,CANNOT SEE,Any,Any,Cave,,,,,,,,,Gen 4,,Mineral,1,Grounded,bronzong-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
437,Bronzong,Steel,Psychic,Rare,Any,Night,Any,Mountain,,,,,,,,Natural,Gen 4,,Mineral,2,Grounded,bronzong-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
436,Bronzor,Steel,Psychic,Uncommon,MUST SEE,Any,Any,Spooky,,,,,,,,Natural,Gen 4,,Mineral,3,Grounded,bronzor-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
436,Bronzor,Steel,Psychic,Rare,CANNOT SEE,Any,Any,Cave,,,,,,,,,Gen 4,,Mineral,3,Grounded,bronzor-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
436,Bronzor,Steel,Psychic,Rare,Any,Night,Any,Mountain,,,,,,,,Natural,Gen 4,,Mineral,3,Grounded,bronzor-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
406,Budew,Grass,Poison,Common,8 - 15,Any,Any,Floral,,,,,,,,Natural,Gen 4,Baby,Undiscovered,9.0,Grounded,budew-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
406,Budew,Grass,Poison,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 4,Baby,Undiscovered,9.0,Grounded,budew-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
418,Buizel,Water,-----,Common,8 - 15,Any,Any,Freshwater,,,,,,,,"Natural, Freshwater",Gen 4,,"Water_1, Field",1.8,Grounded,buizel-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
418,Buizel,Water,-----,Common,MUST SEE,Any,Any,Freshwater,,,,,,,,"Underwater, Freshwater",Gen 4,,"Water_1, Field",1.8,Submerged,buizel-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
418,Buizel,Water,-----,Uncommon,8 - 15,Any,Any,Freshwater,,,,,,,,"Water_Surface, Freshwater",Gen 4,,"Water_1, Field",1.8,Surface,buizel-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
1,Bulbasaur,Grass,Poison,Ultra-Rare,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,Natural,Gen 1,,"Monster, Grass",9.0,Grounded,bulbasaur-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
427,Buneary,Normal,-----,Common,8 - 15,Any,Any,"Forest, Hills, Snowy Forest, Snowy Taiga, Taiga",,,,,,,,"Natural, Wild",Gen 4,,"Field, Human_Like",9.0,Grounded,buneary-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
659,Bunnelby,Normal,-----,Common,Any,Any,Any,"Hills, Temperate",,,,,,,,Natural,Gen 6,,Field,9.0,Grounded,bunnelby-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
12,Butterfree,Bug,Flying,Common,8 - 15,Day,Clear,Temperate,"Floral, Freezing, Spooky",,,,,,,Natural,Gen 1,,Bug,1.0,Grounded,butterfree-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
12,Butterfree,Bug,Flying,Common,8 - 15,Day,Clear,Floral,,,,,,,,Natural,Gen 1,,Bug,10.0,Grounded,butterfree-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
12,Butterfree Valencian,Bug,Flying,Common,8 - 15,Day,Clear,"Jungle, Tropical Island",,,,,,,,Natural,Gen 1,,Bug,1.0,Grounded,butterfree-valencian-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
12,Butterfree Valencian,Bug,Flying,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 1,,Bug,5.0,Grounded,butterfree-valencian-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
794,Buzzwole,Bug,Fighting,Ultra-Rare,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,Undiscovered,3.0,Grounded,buzzwole-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
331,Cacnea,Grass,-----,Common,8 - 15,Any,Any,Sandy,,,,,,,,Natural,Gen 3,,"Grass, Human_Like",9.0,Grounded,cacnea-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
332,Cacturne,Grass,Dark,Common,8 - 15,Any,Any,Sandy,,,,,,,,Natural,Gen 3,,"Grass, Human_Like",1.0,Grounded,cacturne-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
898,Calyrex,Psychic,Grass,Ultra-Rare,Any,Any,Any,Plains,,,,,,,,Natural,Gen 8,Legendary,Undiscovered,1.0,Grounded,calyrex-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
323,Camerupt,Fire,Ground,Common,8 - 15,Any,Any,Badlands,,,,,,,,Natural,Gen 3,,Field,0.6,Grounded,camerupt-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
323,Camerupt,Fire,Ground,Common,8 - 15,Any,Any,Volcanic,,,,,,,,Natural,Gen 3,,Field,1.0,Grounded,camerupt-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
323,Camerupt,Fire,Ground,Common,Any,Any,Any,"Nether/Is Overgrowth, Nether/Is Wasteland",,,,,,,,Natural,Gen 3,,Field,0.6,Grounded,camerupt-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
951,Capsakid,Grass,-----,Common,MUST SEE,Any,Any,Arid,,,,,,,,,Gen 9,,Grass,6,Grounded,capsakid-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
951,Capsakid,Grass,-----,Common,Any,Any,Any,Nether,,,,,,,,,Gen 9,,Grass,6,Grounded,capsakid-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
703,Carbink,Rock,Fairy,Common,0 - 7,Any,Any,Overworld,Deep Dark,,,,Diamond Ore,,,Natural,Gen 6,,"Fairy, Mineral",100.0,Grounded,carbink-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
703,Carbink,Rock,Fairy,Uncommon,Any,Any,Any,Nether/Is Quartz,,,,Quartz Block,,,,Natural,Gen 6,,"Fairy, Mineral",10.0,Grounded,carbink-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
703,Carbink,Rock,Fairy,Common,Any,Any,Any,Crystal Canyon,,,Sempiternal Sanctums,,,,,,Gen 6,,"Fairy, Mineral",10.0,Grounded,carbink-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
455,Carnivine,Grass,-----,Uncommon,8 - 15,Any,Any,Swamp,,,,,,,,"Natural, Treetop, Foliage",Gen 4,,Grass,10.0,Grounded,carnivine-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
455,Carnivine,Grass,-----,Uncommon,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 4,,Grass,2.0,Grounded,carnivine-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
565,Carracosta,Water,Rock,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Natural,Gen 5,,"Water_1, Water_3",1.0,Grounded,carracosta-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
565,Carracosta,Water,Rock,Ultra-Rare,0 - 7,Any,Any,Lush,,,,,,,,Underwater,Gen 5,,"Water_1, Water_3",1.0,Submerged,carracosta-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
318,Carvanha,Water,Dark,Common,MUST SEE,Any,Any,Ocean,,,,,,,,Underwater,Gen 3,,Water_2,1.8,Submerged,carvanha-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation3
10,Caterpie,Bug,-----,Common,8 - 15,Any,Any,Forest,"Freezing, Spooky",,,,,,,"Natural, Treetop",Gen 1,,Bug,7.0,Grounded,caterpie-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
10,Caterpie,Bug,-----,Common,8 - 15,Any,Any,Plains,,,,,,,,"Natural, Foliage, Treetop",Gen 1,,Bug,7.0,Grounded,caterpie-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
10,Caterpie Valencian,Bug,-----,Common,8 - 15,Any,Any,"Jungle, Tropical Island",,,,,,,,"Natural, Treetop",Gen 1,,Bug,7.0,Grounded,caterpie-valencian-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
10,Caterpie Valencian,Bug,-----,Common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 1,,Bug,3.0,Grounded,caterpie-valencian-4,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
251,Celebi,Psychic,Grass,Ultra-Rare,MUST SEE,Any,Any,Forest,,,,,,,,,Gen 2,"Mythical, Legendary",Undiscovered,3.0,Grounded,celebi-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
851,Centiskorch,Fire,Bug,Common,8 - 15,Any,Any,"Badlands, Volcanic",,,,,,,,"Natural, Wild",Gen 8,,Bug,0.6,Grounded,centiskorch-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
851,Centiskorch,Fire,Bug,Common,Any,Any,Any,Nether/Is Basalt,,,,,,,,"Natural, Wild",Gen 8,,Bug,0.6,Grounded,centiskorch-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
851,Centiskorch,Fire,Bug,Common,Any,Any,Any,Nether/Is Wasteland,,,,,,,,"Natural, Wild",Gen 8,,Bug,1.0,Grounded,centiskorch-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation8
937,Ceruledge,Fire,Ghost,Common,Any,Any,Any,Nether,,,,,,,,"Natural, Nether_Structures",Gen 9,,Human_Like,5.0,Grounded,ceruledge-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
937,Ceruledge,Fire,Ghost,Uncommon,Any,Any,Any,Overworld,,,,,,,,Ruined_Portal,Gen 9,,Human_Like,1.0,Grounded,ceruledge-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
975,Cetitan,Ice,-----,Uncommon,8 - 15,Any,Any,Frozen Ocean,,,,,,,,"Natural, Wild",Gen 9,,Field,0.6,Grounded,cetitan-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
975,Cetitan,Ice,-----,Uncommon,8 - 15,Any,Any,"Glacial, Tundra",,,,,,,,"Natural, Wild",Gen 9,,Field,1.0,Grounded,cetitan-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
974,Cetoddle,Ice,-----,Uncommon,8 - 15,Any,Any,Frozen Ocean,,,,,,,,"Natural, Wild",Gen 9,,Field,5.4,Grounded,cetoddle-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
974,Cetoddle,Ice,-----,Uncommon,8 - 15,Any,Any,"Glacial, Tundra",,,,,,,,"Natural, Wild",Gen 9,,Field,9.0,Grounded,cetoddle-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
609,Chandelure,Ghost,Fire,Common,Any,Any,Any,Nether/Is Soul Fire,,,,,,,,Natural,Gen 5,,Amorphous,0.02,Grounded,chandelure-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
609,Chandelure,Ghost,Fire,Common,CANNOT SEE,Night,Any,Overworld,,,,,,,,Mansion,Gen 5,,Amorphous,0.1,Grounded,chandelure-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation5
113,Chansey,Normal,-----,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Urban",Gen 1,,Fairy,0.9,Grounded,chansey-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
113,Chansey,Normal,-----,Rare,8 - 15,Any,Any,Overworld,,,,,,,,"Natural, Village",Gen 1,,Fairy,0.9,Grounded,chansey-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
935,Charcadet,Fire,-----,Common,Any,Any,Any,Nether,,,,,,,,"Natural, Nether_Structures",Gen 9,,Human_Like,90.0,Grounded,charcadet-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
935,Charcadet,Fire,-----,Uncommon,Any,Any,Any,Overworld,,,,,,,,Ruined_Portal,Gen 9,,Human_Like,18.0,Grounded,charcadet-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
6,Charizard,Fire,Flying,Ultra-Rare,8 - 15,Any,Clear,"Hills, Volcanic",,,,,,,,Natural,Gen 1,,"Monster, Dragon",0.1,Grounded,charizard-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
6,Charizard,Fire,Flying,Ultra-Rare,Any,Any,Any,Nether/Is Basalt,,,,,,,,Natural,Gen 1,,"Monster, Dragon",0.1,Grounded,charizard-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
737,Charjabug,Bug,Electric,Uncommon,MUST SEE,Any,Any,"Badlands, Jungle, Taiga",,,,,,,,,Gen 7,,Bug,4,Grounded,charjabug-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
738,Charjabug,Bug,Electric,Uncommon,MUST SEE,Any,Any,"Badlands, Jungle, Taiga",,,,,,,,,Gen 7,,Bug,4,Grounded,charjabug-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation7
4,Charmander,Fire,-----,Ultra-Rare,8 - 15,Any,Clear,"Hills, Volcanic",,,,,,,,Natural,Gen 1,,"Monster, Dragon",9.0,Grounded,charmander-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
4,Charmander,Fire,-----,Ultra-Rare,Any,Any,Any,Nether/Is Basalt,,,,,,,,Natural,Gen 1,,"Monster, Dragon",9.0,Grounded,charmander-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
5,Charmeleon,Fire,-----,Ultra-Rare,8 - 15,Any,Clear,"Hills, Volcanic",,,,,,,,Natural,Gen 1,,"Monster, Dragon",0.9,Grounded,charmeleon-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
5,Charmeleon,Fire,-----,Ultra-Rare,Any,Any,Any,Nether/Is Basalt,,,,,,,,Natural,Gen 1,,"Monster, Dragon",0.9,Grounded,charmeleon-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation1
441,Chatot,Normal,Flying,Uncommon,8 - 15,Day,Any,Jungle,,,,,,,,"Natural, Treetop",Gen 4,,Flying,10.0,Grounded,chatot-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
441,Chatot,Normal,Flying,Common,8 - 15,Day,Any,Tropical Island,,,,,,,,"Natural, Treetop",Gen 4,,Flying,6.0,Grounded,chatot-2,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
441,Chatot,Normal,Flying,Common,8 - 15,Day,Any,Sky,,,,,,,,"Natural, Treetop",Gen 4,,Flying,10.0,Grounded,chatot-3,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation4
652,Chesnaught,Grass,Fighting,Ultra-Rare,8 - 15,Any,Any,Forest,Spooky,,,,,,,Natural,Gen 6,,Field,0.1,Grounded,chesnaught-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
650,Chespin,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Forest,Spooky,,,,,,,Natural,Gen 6,,Field,9.0,Grounded,chespin-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation6
1002,Chienpao,Dark,Ice,Ultra-Rare,Any,Any,Any,"Freezing, Taiga, Tundra",,,,,,,,,Gen 9,Legendary,Undiscovered,1.0,Grounded,chienpao-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation9
152,Chikorita,Grass,-----,Ultra-Rare,8 - 15,Any,Any,Floral,,,,,,,,Natural,Gen 2,,"Monster, Grass",9.0,Grounded,chikorita-1,./data/extracted\data/cobblemon/spawn_pool_world,./data/extracted\data/cobblemon/species\generation2
