Dex Number,Pokemon Name,Primary Type,Secondary Type,Rarity,Sky,Time,Weather,Biomes,Anti-Biomes,Structures,Anti-Structures,Base Blocks,Nearby Blocks,Moon Phase,Anti-Moon Phase,Presets,Generation,Labels,Egg Groups,Weight,Context,Spawn ID,Spawn Archive,Species Archive
806,Blacephalon,fire,ghost,ultra-rare,Any,Any,Any,End,,,,,,,,natural,Gen 7,Ultra Beast,undiscovered,4.0,grounded,blacephalon-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
9,Blastoise,water,,ultra-rare,Any,Any,Any,,,,,,,,,"natural, river",Gen 1,,"monster, water_1",0.1,grounded,blastoise-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
9,Blastoise,water,,ultra-rare,MUST SEE,Any,Any,,,,,,,,,"river, underwater",Gen 1,,"monster, water_1",0.1,submerged,blastoise-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
257,Blaziken,fire,fighting,ultra-rare,Any,Any,Any,Plains,,,,,,,,natural,Gen 3,,field,0.1,grounded,blaziken-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
824,Blipbug,bug,,common,MUST SEE,Any,Any,Forest,Spooky,,,,,,,"natural, treetop",Gen 8,,bug,7.0,grounded,blipbug-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
824,Blipbug,bug,,common,MUST SEE,Any,Any,Plains,,,,,,,,"natural, foliage, treetop",Gen 8,,bug,7.0,grounded,blipbug-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
242,Blissey,normal,,rare,Any,Any,Any,Overworld,,,,,,,,"natural, urban",Gen 2,,fairy,0.1,grounded,blissey-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
242,Blissey,normal,,rare,Any,Any,Any,Overworld,,,,,,,,"natural, village",Gen 2,,fairy,0.1,grounded,blissey-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
525,Boldore,rock,,common,Any,Any,Any,Overworld,Deep Dark,,,,,,,natural,Gen 5,,mineral,0.9,grounded,boldore-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
525,Boldore,rock,,uncommon,Any,Any,Any,Deep Dark,,,,,,,,natural,Gen 5,,mineral,0.9,grounded,boldore-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
836,Boltund,electric,,common,Any,Any,Any,Overworld,Freezing,,,,,,,"natural, urban",Gen 8,,field,0.6,grounded,boltund-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
836,Boltund,electric,,common,Any,Any,Any,Overworld,Freezing,,,,,,,"natural, village",Gen 8,,field,0.6,grounded,boltund-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
438,Bonsly,rock,,uncommon,Any,Any,Clear,Forest,Spooky,,,,,,,natural,Gen 4,Baby,undiscovered,5.4,grounded,bonsly-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
626,Bouffalant,normal,,common,Any,Any,Any,Plains,,,,,,,,"natural, wild",Gen 5,,field,10.0,grounded,bouffalant-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
761,Bounsweet,grass,,common,Any,Any,Any,"Jungle, Tropical Land",,,,,,,,"natural, treetop",Gen 7,,grass,1.8,grounded,bounsweet-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
654,Braixen,fire,,ultra-rare,Any,Any,Any,Desert,,,,,,,,natural,Gen 6,,field,0.9,grounded,braixen-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
286,Breloom,grass,fighting,common,Any,Any,Any,Forest,Freezing,,,,,,,natural,Gen 3,,"fairy, grass",0.2,grounded,breloom-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
286,Breloom,grass,fighting,common,Any,Any,Any,Mushroom,,,,,,,,natural,Gen 3,,"fairy, grass",1.0,grounded,breloom-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
729,Brionne,water,,ultra-rare,Any,Any,Any,Coast,,,,,,,,natural,Gen 7,,"water_1, field",0.9,grounded,brionne-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
729,Brionne,water,,ultra-rare,MUST SEE,Any,Any,Coast,,,,,,,,underwater,Gen 7,,"water_1, field",0.9,submerged,brionne-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
729,Brionne,water,,ultra-rare,Any,Any,Any,Coast,,,,,,,,water_surface,Gen 7,,"water_1, field",0.9,surface,brionne-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
437,Bronzong,steel,psychic,rare,MUST SEE,Any,Any,Spooky,,,,,,,,natural,Gen 4,,mineral,1,grounded,bronzong-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
437,Bronzong,steel,psychic,rare,CANNOT SEE,Any,Any,Cave,,,,,,,,,Gen 4,,mineral,1,grounded,bronzong-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
437,Bronzong,steel,psychic,rare,Any,night,Any,Mountain,,,,,,,,natural,Gen 4,,mineral,2,grounded,bronzong-3,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
436,Bronzor,steel,psychic,uncommon,MUST SEE,Any,Any,Spooky,,,,,,,,natural,Gen 4,,mineral,3,grounded,bronzor-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
436,Bronzor,steel,psychic,rare,CANNOT SEE,Any,Any,Cave,,,,,,,,,Gen 4,,mineral,3,grounded,bronzor-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
436,Bronzor,steel,psychic,rare,Any,night,Any,Mountain,,,,,,,,natural,Gen 4,,mineral,3,grounded,bronzor-3,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
406,Budew,grass,poison,common,Any,Any,Any,Floral,,,,,,,,natural,Gen 4,Baby,undiscovered,9.0,grounded,budew-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
406,Budew,grass,poison,common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 4,Baby,undiscovered,9.0,grounded,budew-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
418,Buizel,water,,common,Any,Any,Any,Freshwater,,,,,,,,"natural, freshwater",Gen 4,,"water_1, field",1.8,grounded,buizel-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
418,Buizel,water,,common,MUST SEE,Any,Any,Freshwater,,,,,,,,"underwater, freshwater",Gen 4,,"water_1, field",1.8,submerged,buizel-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
418,Buizel,water,,uncommon,Any,Any,Any,Freshwater,,,,,,,,"water_surface, freshwater",Gen 4,,"water_1, field",1.8,surface,buizel-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1,Bulbasaur,grass,poison,ultra-rare,Any,Any,Any,"Jungle, Tropical Land",,,,,,,,natural,Gen 1,,"monster, grass",9.0,grounded,bulbasaur-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
427,Buneary,normal,,common,Any,Any,Any,"Forest, Hills, Snowy Forest, Snowy Taiga, Taiga",,,,,,,,"natural, wild",Gen 4,,"field, human_like",9.0,grounded,buneary-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
659,Bunnelby,normal,,common,Any,Any,Any,"Hills, Temperate",,,,,,,,natural,Gen 6,,field,9.0,grounded,bunnelby-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
12,Butterfree,bug,flying,common,Any,day,Clear,Temperate,"Floral, Freezing, Spooky",,,,,,,natural,Gen 1,,bug,1.0,grounded,butterfree-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
12,Butterfree,bug,flying,common,Any,day,Clear,Floral,,,,,,,,natural,Gen 1,,bug,10.0,grounded,butterfree-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
12,Butterfree Valencian,bug,flying,common,Any,day,Clear,"Jungle, Tropical Land",,,,,,,,natural,Gen 1,,bug,1.0,grounded,butterfree-valencian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
12,Butterfree Valencian,bug,flying,common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 1,,bug,5.0,grounded,butterfree-valencian-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
794,Buzzwole,bug,fighting,ultra-rare,MUST SEE,Any,Any,Swamp,,,,,,,,,Gen 7,Ultra Beast,undiscovered,0.2,grounded,buzzwole-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
331,Cacnea,grass,,common,Any,Any,Any,Sandy,,,,,,,,natural,Gen 3,,"grass, human_like",9.0,grounded,cacnea-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
332,Cacturne,grass,dark,common,Any,Any,Any,Sandy,,,,,,,,natural,Gen 3,,"grass, human_like",1.0,grounded,cacturne-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
898,Calyrex,psychic,grass,ultra-rare,Any,Any,Any,Plains,,,,,,,,natural,Gen 8,Legendary,undiscovered,1.0,grounded,calyrex-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
323,Camerupt,fire,ground,common,Any,Any,Any,Badlands,,,,,,,,natural,Gen 3,,field,0.6,grounded,camerupt-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
323,Camerupt,fire,ground,common,Any,Any,Any,Volcanic,,,,,,,,natural,Gen 3,,field,1.0,grounded,camerupt-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
323,Camerupt,fire,ground,common,Any,Any,Any,"Nether/ Overgrowth, Nether/ Wasteland",,,,,,,,natural,Gen 3,,field,0.6,grounded,camerupt-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
951,Capsakid,grass,,common,MUST SEE,Any,Any,Arid,,,,,,,,,Gen 9,,grass,6,grounded,capsakid-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
703,Carbink,rock,fairy,common,Any,Any,Any,Overworld,Deep Dark,,,,Diamond Ore,,,natural,Gen 6,,"fairy, mineral",100.0,grounded,carbink-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
703,Carbink,rock,fairy,uncommon,Any,Any,Any,Nether/ Quartz,,,,Quartz Block,,,,natural,Gen 6,,"fairy, mineral",10.0,grounded,carbink-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
703,Carbink,rock,fairy,common,Any,Any,Any,Crystal Canyon,,,Sempiternal Sanctums,,,,,,Gen 6,,"fairy, mineral",10.0,grounded,carbink-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
455,Carnivine,grass,,uncommon,Any,Any,Any,Swamp,,,,,,,,"natural, treetop, foliage",Gen 4,,grass,10.0,grounded,carnivine-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
455,Carnivine,grass,,uncommon,Any,Any,Any,Lush,,,,,,,,natural,Gen 4,,grass,2.0,grounded,carnivine-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
565,Carracosta,water,rock,ultra-rare,Any,Any,Any,Lush,,,,,,,,natural,Gen 5,,"water_1, water_3",1.0,grounded,carracosta-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
565,Carracosta,water,rock,ultra-rare,Any,Any,Any,Lush,,,,,,,,underwater,Gen 5,,"water_1, water_3",1.0,submerged,carracosta-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
318,Carvanha,water,dark,common,MUST SEE,Any,Any,Ocean,,,,,,,,underwater,Gen 3,,water_2,1.8,submerged,carvanha-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
10,Caterpie,bug,,common,Any,Any,Any,Forest,"Freezing, Spooky",,,,,,,"natural, treetop",Gen 1,,bug,7.0,grounded,caterpie-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
10,Caterpie,bug,,common,Any,Any,Any,Plains,,,,,,,,"natural, foliage, treetop",Gen 1,,bug,7.0,grounded,caterpie-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
10,Caterpie Valencian,bug,,common,Any,Any,Any,"Jungle, Tropical Land",,,,,,,,"natural, treetop",Gen 1,,bug,7.0,grounded,caterpie-valencian-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
10,Caterpie Valencian,bug,,common,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 1,,bug,3.0,grounded,caterpie-valencian-4,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
251,Celebi,psychic,grass,ultra-rare,MUST SEE,Any,Any,Forest,,,,,,,,,Gen 2,"Mythical, Legendary",undiscovered,5,grounded,celebi-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
851,Centiskorch,fire,bug,common,Any,Any,Any,"Badlands, Volcanic",,,,,,,,"natural, wild",Gen 8,,bug,0.6,grounded,centiskorch-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
851,Centiskorch,fire,bug,common,Any,Any,Any,Nether/ Basalt,,,,,,,,"natural, wild",Gen 8,,bug,0.6,grounded,centiskorch-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
851,Centiskorch,fire,bug,common,Any,Any,Any,Nether/ Wasteland,,,,,,,,"natural, wild",Gen 8,,bug,1.0,grounded,centiskorch-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
937,Ceruledge,fire,ghost,common,Any,Any,Any,Nether,,,,,,,,"natural, nether_structures",Gen 9,,human_like,5.0,grounded,ceruledge-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
937,Ceruledge,fire,ghost,uncommon,Any,Any,Any,Overworld,,,,,,,,ruined_portal,Gen 9,,human_like,1.0,grounded,ceruledge-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
975,Cetitan,ice,,uncommon,Any,Any,Any,Frozen Ocean,,,,,,,,"natural, wild",Gen 9,,field,0.6,grounded,cetitan-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
975,Cetitan,ice,,uncommon,Any,Any,Any,"Glacial, Tundra",,,,,,,,"natural, wild",Gen 9,,field,1.0,grounded,cetitan-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
974,Cetoddle,ice,,uncommon,Any,Any,Any,Frozen Ocean,,,,,,,,"natural, wild",Gen 9,,field,5.4,grounded,cetoddle-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
974,Cetoddle,ice,,uncommon,Any,Any,Any,"Glacial, Tundra",,,,,,,,"natural, wild",Gen 9,,field,9.0,grounded,cetoddle-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
609,Chandelure,ghost,fire,common,Any,Any,Any,Nether/ Soul Fire,,,,,,,,natural,Gen 5,,amorphous,0.02,grounded,chandelure-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
609,Chandelure,ghost,fire,common,CANNOT SEE,night,Any,Overworld,,,,,,,,mansion,Gen 5,,amorphous,0.1,grounded,chandelure-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
113,Chansey,normal,,rare,Any,Any,Any,Overworld,,,,,,,,"natural, urban",Gen 1,,fairy,0.9,grounded,chansey-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
113,Chansey,normal,,rare,Any,Any,Any,Overworld,,,,,,,,"natural, village",Gen 1,,fairy,0.9,grounded,chansey-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
935,Charcadet,fire,,common,Any,Any,Any,Nether,,,,,,,,"natural, nether_structures",Gen 9,,human_like,90.0,grounded,charcadet-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
935,Charcadet,fire,,uncommon,Any,Any,Any,Overworld,,,,,,,,ruined_portal,Gen 9,,human_like,18.0,grounded,charcadet-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
6,Charizard,fire,flying,ultra-rare,Any,Any,Clear,"Hills, Volcanic",,,,,,,,natural,Gen 1,,"monster, dragon",0.1,grounded,charizard-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
6,Charizard,fire,flying,ultra-rare,Any,Any,Any,Nether/ Basalt,,,,,,,,natural,Gen 1,,"monster, dragon",0.1,grounded,charizard-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
738,Charjabug,bug,electric,uncommon,MUST SEE,Any,Any,"Badlands, Jungle, Taiga",,,,,,,,,Gen 7,,bug,4,grounded,charjabug-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
737,Charjabug,bug,electric,uncommon,MUST SEE,Any,Any,"Badlands, Jungle, Taiga",,,,,,,,,Gen 7,,bug,4,grounded,charjabug-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
4,Charmander,fire,,ultra-rare,Any,Any,Clear,"Hills, Volcanic",,,,,,,,natural,Gen 1,,"monster, dragon",9.0,grounded,charmander-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
4,Charmander,fire,,ultra-rare,Any,Any,Any,Nether/ Basalt,,,,,,,,natural,Gen 1,,"monster, dragon",9.0,grounded,charmander-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
5,Charmeleon,fire,,ultra-rare,Any,Any,Clear,"Hills, Volcanic",,,,,,,,natural,Gen 1,,"monster, dragon",0.9,grounded,charmeleon-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
5,Charmeleon,fire,,ultra-rare,Any,Any,Any,Nether/ Basalt,,,,,,,,natural,Gen 1,,"monster, dragon",0.9,grounded,charmeleon-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
441,Chatot,normal,flying,uncommon,Any,day,Any,Jungle,,,,,,,,"natural, treetop",Gen 4,,flying,10.0,grounded,chatot-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
441,Chatot,normal,flying,common,Any,day,Any,Tropical Land,,,,,,,,"natural, treetop",Gen 4,,flying,6.0,grounded,chatot-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
441,Chatot,normal,flying,common,Any,day,Any,Sky,,,,,,,,"natural, treetop",Gen 4,,flying,10.0,grounded,chatot-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
652,Chesnaught,grass,fighting,ultra-rare,Any,Any,Any,Forest,Spooky,,,,,,,natural,Gen 6,,field,0.1,grounded,chesnaught-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
650,Chespin,grass,,ultra-rare,Any,Any,Any,Forest,Spooky,,,,,,,natural,Gen 6,,field,9.0,grounded,chespin-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1002,Chienpao,dark,ice,ultra-rare,Any,Any,Any,"Freezing, Taiga, Tundra",,,,,,,,,Gen 9,Legendary,undiscovered,5,grounded,chienpao-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
152,Chikorita,grass,,ultra-rare,Any,Any,Any,Floral,,,,,,,,natural,Gen 2,,"monster, grass",9.0,grounded,chikorita-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
152,Chikorita,grass,,ultra-rare,Any,Any,Any,Floral Meadow,,,Sempiternal Sanctums,,,,,,Gen 2,,"monster, grass",9.0,grounded,chikorita-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
390,Chimchar,fire,,ultra-rare,Any,Any,Clear,Mountain,,,,,,,,"natural, treetop",Gen 4,,"field, human_like",9.0,grounded,chimchar-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
390,Chimchar,fire,,ultra-rare,Any,Any,Any,Nether/ Forest,,,,,,,,"natural, treetop",Gen 4,,"field, human_like",9.0,grounded,chimchar-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
358,Chimecho,psychic,,uncommon,Any,night,Any,"Forest, Mountain, Spooky, Taiga",,,,,,,,natural,Gen 3,,amorphous,0.2,grounded,chimecho-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
358,Chimecho,psychic,,uncommon,Any,night,Any,Magical,,,,,,,,natural,Gen 3,,amorphous,0.6,grounded,chimecho-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
358,Chimecho,psychic,,uncommon,Any,night,Any,Overworld,,,,,Bell,,,,Gen 3,,amorphous,10,grounded,chimecho-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
170,Chinchou,water,electric,common,MUST SEE,Any,Any,Deep Ocean,,,,,,,,underwater,Gen 2,,water_2,5.4,submerged,chinchou-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
433,Chingling,psychic,,uncommon,Any,night,Any,"Forest, Mountain, Spooky, Taiga",,,,,,,,natural,Gen 4,Baby,undiscovered,1.8,grounded,chingling-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
433,Chingling,psychic,,uncommon,Any,night,Any,Magical,,,,,,,,natural,Gen 4,Baby,undiscovered,5.4,grounded,chingling-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
433,Chingling,psychic,,uncommon,Any,night,Any,Overworld,,,,,Bell,,,,Gen 4,Baby,undiscovered,90,grounded,chingling-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
1004,Chiyu,dark,fire,ultra-rare,Any,Any,Any,"Nether Basalt, Nether Wasteland",,,,,,,,natural,Gen 9,Legendary,undiscovered,0.01,grounded,chiyu-1,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
1004,Chiyu,dark,fire,ultra-rare,Any,Any,Any,"Nether, Volcanic",,,,,,,,lava_surface,Gen 9,Legendary,undiscovered,0.01,surface,chiyu-2,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
1004,Chiyu,dark,fire,ultra-rare,Any,Any,Any,Overworld,Volcanic,,,,,,,lava_surface,Gen 9,Legendary,undiscovered,0.01,surface,chiyu-3,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
1004,Chiyu,dark,fire,ultra-rare,Any,Any,Any,Volcanic,,,,,Lava,,,natural,Gen 9,Legendary,undiscovered,0.01,grounded,chiyu-4,BCG x AllTheMons 1.1.1.zip,Cobblemon-fabric-1.5.2+1.20.1.jar
815,Cinderace,fire,,ultra-rare,Any,Any,Any,"Grassland, Tundra",,,,,,,,natural,Gen 8,,"field, human_like",0.1,grounded,cinderace-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
366,Clamperl,water,,uncommon,MUST SEE,Any,Any,Deep Ocean,,,,,,,,underwater,Gen 3,,water_1,9.0,seafloor,clamperl-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
366,Clamperl,water,,rare,MUST SEE,Any,Any,Warm Ocean,,,,,,,,underwater,Gen 3,,water_1,9.0,seafloor,clamperl-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
344,Claydol,ground,psychic,uncommon,Any,Any,Any,Sandy,Deep Dark,,,,,,,natural,Gen 3,,mineral,0.6,grounded,claydol-1,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
344,Claydol,ground,psychic,common,CANNOT SEE,Any,Any,Overworld,,,,,,,,"natural, desert_pyramid",Gen 3,,mineral,6.0,grounded,claydol-2,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
344,Claydol,ground,psychic,common,Any,Any,Any,Howling Constructs,,,Sempiternal Sanctums,,,,,,Gen 3,,mineral,0.6,grounded,claydol-3,Cobblemon-fabric-1.5.2+1.20.1.jar,Cobblemon-fabric-1.5.2+1.20.1.jar
